date,temp_min,temp_max,temp_observ,precip,wind,wt_fog,wt_thunder,wt_rain,wt_snow,casual,registered,total_cust,holiday
8/28/2013,21.5,29.89333333,22.45,0.580412371,1.8,0,1,0,0,993,6643,7636,0
8/29/2013,21.39375,27.7375,22.5,4.45047619,3.3,1,0,0,0,1646,7697,9343,0
8/30/2013,19.81333333,29.11333333,21.45454545,0.041935484,3.2,1,0,0,0,2306,7355,9661,0
8/31/2013,20.55833333,30.36666667,22.8875,0.003488372,3.35,0,0,0,0,4365,5038,9403,0
9/1/2013,20.26,31.21333333,22.42727273,0.163736264,2.275,1,1,0,0,4698,4518,9216,0
9/2/2013,20.9,32.20666667,22.76666667,3.933980583,2.075,1,1,0,0,3201,4824,8025,1
9/3/2013,20.73125,30.80625,22.16666667,0.187234043,4.075,0,1,0,0,1375,7435,8810,0
9/4/2013,14.50625,28.64375,17.35833333,0,2.425,0,0,0,0,1532,8202,9734,0
9/5/2013,15.23125,28.25,16.94166667,0,3.375,1,0,0,0,1575,8343,9918,0
9/6/2013,13.33571429,26.62857143,14.66,0,2.65,0,0,0,0,1814,8327,10141,0
9/7/2013,11.30666667,25.75714286,14.2,0,2.15,0,0,0,0,3211,6907,10118,0
9/8/2013,14.48,28.56,19.025,0.095555556,2.975,1,0,0,0,3033,6367,9400,0
9/9/2013,16.55625,28.925,18.34166667,0,3,0,0,0,0,1381,7675,9056,0
9/10/2013,18.85333333,28.55333333,22.38181818,0,3.15,1,0,0,0,1435,7995,9430,0
9/11/2013,21.71333333,33.06,23.79090909,0,2.725,0,0,0,0,1271,7904,9175,0
9/12/2013,21.325,32.6,22.03333333,1.913684211,2.75,0,1,0,0,946,6035,6981,0
9/13/2013,17.64375,30.20625,18.51666667,14.28899083,4.275,0,1,0,0,1589,8342,9931,0
9/14/2013,11.0375,23.6875,12.91666667,0.04742268,3.325,0,0,0,0,3943,7188,11131,0
9/15/2013,8.3375,22.33125,11.39166667,0,2.225,0,0,0,0,3201,6547,9748,0
9/16/2013,11.81333333,23.94,15.90909091,0.152173913,3.05,1,0,0,0,1084,7184,8268,0
9/17/2013,9.56875,21.58125,11.29166667,0.856565657,3.425,0,0,0,0,1269,8567,9836,0
9/18/2013,6.875,20.74375,8.841666667,0.011578947,1.475,1,0,0,0,1298,8654,9952,0
9/19/2013,8.3,22.4375,12.63333333,0,1.875,0,0,0,0,1637,8723,10360,0
9/20/2013,11.52,25.16,14.43636364,0.30212766,2.625,1,0,0,0,1909,8636,10545,0
9/21/2013,14.23333333,25.7,16.30909091,2.248387097,3.625,1,0,0,0,2149,4691,6840,0
9/22/2013,13.29375,23.61875,15.00833333,21.35714286,3.425,1,0,0,0,2749,6590,9339,0
9/23/2013,10.1125,20.9375,12,0.176530612,3.05,0,0,0,0,1272,7709,8981,0
9/24/2013,6.88125,20.5875,8.433333333,0.003092784,1.9,0,0,0,0,1144,8345,9489,0
9/25/2013,7.99375,22.99375,10.275,0.008247423,1.2,0,0,0,0,1169,8355,9524,0
9/26/2013,10.2,23.675,12.69166667,0.018556701,1.65,0,0,0,0,1293,8495,9788,0
9/27/2013,11.7375,22.95,14.21666667,0.015463918,1.45,0,0,0,0,1634,8224,9858,0
9/28/2013,12.26875,21.80625,14.35833333,0,1.85,1,0,0,0,3502,6555,10057,0
9/29/2013,9.9875,22.08125,11.58333333,0,1.525,1,0,0,0,3080,6171,9251,0
9/30/2013,9.56875,22.93125,12.08333333,0.003296703,1.2,1,0,0,0,1338,7694,9032,0
10/1/2013,11.18125,25.025,15.45,0.01,1.6,0,0,0,0,1339,8916,10255,0
10/2/2013,13.64285714,27.97142857,15.4,0,2.2,1,0,0,0,1289,8960,10249,0
10/3/2013,14.59333333,28.51333333,16.65454545,0.003030303,1.225,0,0,0,0,1248,8811,10059,0
10/4/2013,15.30769231,29.31538462,16.96363636,0.040425532,0.966666667,1,0,0,0,1667,8491,10158,0
10/5/2013,16.55,30.55714286,18.94545455,0.125,1.333333333,1,0,0,0,3401,7055,10456,0
10/6/2013,17.82857143,30.84285714,19.59090909,0,3.3,1,0,0,0,2992,6658,9650,0
10/7/2013,16.62857143,28.1,20.40909091,3.106185567,4.033333333,0,0,0,0,420,5377,5797,0
10/8/2013,8.764285714,22.78571429,10.30909091,24.53628319,2.733333333,0,1,0,0,1278,8551,9829,0
10/9/2013,9.685714286,17.97142857,11.37272727,0.39893617,4.733333333,1,0,0,0,757,5603,6360,0
10/10/2013,11.28571429,15.08571429,11.77272727,20.6962963,5.1,1,0,0,0,180,2311,2491,0
10/11/2013,12.10714286,15.47857143,14.49090909,43.4352381,4.433333333,1,1,0,0,117,1658,1775,0
10/12/2013,14.68571429,17.95,15.97272727,54.25794393,4.166666667,1,0,0,0,1299,3892,5191,0
10/13/2013,14.36428571,18.48571429,14.64545455,8.227358491,4.266666667,1,0,0,0,1523,4415,5938,0
10/14/2013,12.22857143,18.79285714,13.23636364,0.883838384,2.033333333,0,0,0,0,1830,6988,8818,1
10/15/2013,9.478571429,20.90714286,10.7,0.02,1.266666667,1,0,0,0,1031,8241,9272,0
10/16/2013,11.37857143,21.27142857,15.67272727,0.138541667,1.866666667,0,0,0,0,1113,8516,9629,0
10/17/2013,14.22666667,22.92666667,16.725,0.239361702,2.766666667,1,0,0,0,1049,8419,9468,0
10/18/2013,9.82,22.40666667,10.87272727,1.288235294,2.766666667,0,0,0,0,1870,8386,10256,0
10/19/2013,7.38,18.32,9.845454545,0.082417582,2.5,1,0,0,0,3190,6119,9309,0
10/20/2013,6.72,17.74,8.016666667,0.331632653,3.4,0,0,0,0,2541,5952,8493,0
10/21/2013,4.6125,18.16875,5.641666667,0.003157895,2.625,0,0,0,0,1331,7625,8956,0
10/22/2013,5.633333333,18.6125,8.281818182,0.009782609,2.375,1,0,0,0,736,8254,8990,0
10/23/2013,6.675,16.2875,7.363636364,1.628703704,3,0,0,0,0,616,7268,7884,0
10/24/2013,3.2625,12.9875,4.7,0.29375,4.2,0,0,0,0,591,7232,7823,0
10/25/2013,0.94375,11.325,2.633333333,0.003125,3.7,0,0,0,0,913,6953,7866,0
10/26/2013,-1,12.6,1.1,0,3.45,0,0,0,0,2195,5711,7906,0
10/27/2013,0.9375,13.9875,4.45,0.00326087,2.125,0,0,0,0,2380,5537,7917,0
10/28/2013,2.11875,16.175,4.208333333,0,1.05,0,0,0,0,1177,7338,8515,0
10/29/2013,3.05625,17.25625,5.125,0.005747126,1.2,0,0,0,0,963,7986,8949,0
10/30/2013,5.96875,17.675,10.875,0.893137255,1.425,1,0,0,0,806,7249,8055,0
10/31/2013,10.85333333,19.03333333,13.37272727,0.686813187,3.15,1,0,0,0,723,7612,8335,0
11/1/2013,13.4,21.99375,18.70833333,1.339423077,3.825,1,0,0,0,921,7125,8046,0
11/2/2013,9.85625,21.8125,10.51666667,2.938461538,2.7,1,0,0,0,2866,6507,9373,0
11/3/2013,5.9375,17.55625,8.15,0.305263158,4.375,0,0,0,0,2115,5537,7652,0
11/4/2013,-0.38,10.91333333,0.8,0.006666667,2.5,0,0,0,0,554,6300,6854,0
11/5/2013,0.8,9.68125,4.358333333,0,1.275,0,0,0,0,670,7482,8152,0
11/6/2013,5.1125,15.8625,10.68333333,0,3,0,0,0,0,797,7982,8779,0
11/7/2013,8.63125,18.58125,12.71666667,0.188172043,4.7,1,0,0,0,485,7489,7974,0
11/8/2013,0.85,14.1,3.475,0.831,3.575,0,0,0,0,727,6781,7508,0
11/9/2013,-1.85625,11.29375,0.741666667,0.011111111,3.05,0,0,0,0,2191,5350,7541,0
11/10/2013,0.9,13.9875,6.425,0.003333333,4.85,0,0,0,0,2067,5110,7177,0
11/11/2013,1.225,15.83125,4.591666667,0,3.225,0,0,0,0,972,6216,7188,1
11/12/2013,0.84375,12.8875,4.4,0,4.925,0,0,0,0,262,5850,6112,0
11/13/2013,-2.275,6.9125,-0.841666667,0.003092784,3.75,0,0,0,0,280,6186,6466,0
11/14/2013,-4.0375,8.5375,-1.675,0,1.55,0,0,0,0,378,6895,7273,0
11/15/2013,-2.51875,14.025,0.875,0.095555556,1.175,1,0,0,0,782,6889,7671,0
11/16/2013,1.85,13.6125,7.258333333,6.827619048,1.025,1,0,0,0,1529,5275,6804,0
11/17/2013,7.593333333,14.00666667,11.81666667,0.672340426,2.8,1,0,0,0,1446,5499,6945,0
11/18/2013,10.38125,18.75,12.51818182,4.837254902,4.925,1,0,0,0,707,7546,8253,0
11/19/2013,4.525,15.94375,5.018181818,0,5.625,0,0,0,0,426,7019,7445,0
11/20/2013,-0.85625,7.9875,0.409090909,0,2.85,0,0,0,0,452,6888,7340,0
11/21/2013,-1.55,8.39375,1.663636364,0.006315789,0.975,0,0,0,0,471,7050,7521,0
11/22/2013,3.44,12.74666667,7.5,0.064210526,1.95,0,0,0,0,719,7427,8146,0
11/23/2013,2.233333333,15.37333333,3.945454545,0.244329897,6.425,0,0,0,0,1267,4867,6134,0
11/24/2013,-5.046666667,5.933333333,-4.745454545,0,6.525,0,0,0,0,370,2823,3193,0
11/25/2013,-7.126666667,0.48,-5.218181818,0,3.05,0,0,0,0,310,4950,5260,0
11/26/2013,-3.74,4.326666667,1.483333333,4.432631579,2.825,1,0,0,0,51,1822,1873,0
11/27/2013,-0.786666667,7.95625,2.675,51.19816514,6,1,0,0,0,44,2196,2240,0
11/28/2013,-3.414285714,3.685714286,-2.44,3.249484536,3.325,0,0,0,0,388,1186,1574,1
11/29/2013,-4.76,4.08,-3.981818182,0,2.725,0,0,0,0,722,2196,2918,0
11/30/2013,-5.233333333,3.973333333,-4.163636364,0,1.3,0,0,0,0,784,2219,3003,0
12/1/2013,-5.0375,4.725,-3.058333333,0,0.825,0,0,0,0,662,3008,3670,0
12/2/2013,-1.6,8.513333333,3.427272727,0.003296703,0.875,0,0,0,0,284,6030,6314,0
12/3/2013,2.83125,10.3,4.441666667,0,0.7,0,0,0,0,416,7032,7448,0
12/4/2013,2.525,12.59333333,4.575,0.005434783,1.05,1,0,0,0,437,7114,7551,0
12/5/2013,5.64375,15.4875,11.89166667,0.006741573,3.25,1,0,0,0,582,7560,8142,0
12/6/2013,7.9,19.2,11.05,4.582653061,4.5,1,0,0,0,145,2799,2944,0
12/7/2013,1.025,11.875,1.616666667,22.17428571,4.625,1,1,0,0,593,4285,4878,0
12/8/2013,-2.65,3.1875,-2.058333333,1.896629213,3.175,0,1,0,0,88,1269,1357,0
12/9/2013,-2.28125,1.5625,-0.133333333,27.82718447,1.6,0,0,0,0,67,3379,3446,0
12/10/2013,-1.133333333,1.82,-0.254545455,4.229347826,2.35,1,0,0,0,99,2597,2696,0
12/11/2013,-5.775,3.125,-5.041666667,5.895833333,1.55,1,0,0,0,224,5246,5470,0
12/12/2013,-5.885714286,2.5,-4.21,0.005555556,3.325,0,0,0,0,158,4926,5084,0
12/13/2013,-6.273333333,2.153333333,-2.781818182,0,1.975,0,0,0,0,246,5378,5624,0
12/14/2013,-2.766666667,4.486666667,0.2,1.649462366,2.75,1,0,0,0,253,2541,2794,0
12/15/2013,-0.513333333,5.64,0.854545455,11.51212121,4.075,1,0,0,0,539,3762,4301,0
12/16/2013,-1.913333333,5.82,0.154545455,0.008695652,2.675,0,0,0,0,239,5373,5612,0
12/17/2013,-0.48125,2.4375,-0.008333333,0.059574468,1.925,0,0,0,0,202,5148,5350,0
12/18/2013,-2.175,3.7125,-0.791666667,0.445744681,2.725,1,0,0,0,292,5480,5772,0
12/19/2013,-4.10625,8.11875,-0.191666667,0.003409091,2.275,0,0,0,0,481,6172,6653,0
12/20/2013,0.70625,14.2,6.058333333,0,3.375,0,0,0,0,580,5931,6511,0
12/21/2013,6.8125,17.225,13.05,0.005747126,4.95,0,0,0,0,1838,4592,6430,0
12/22/2013,12.3375,21.5,19.45,1.692857143,4.925,1,1,0,0,660,2170,2830,0
12/23/2013,10.975,19.4125,13.75,17.81818182,4.15,1,0,0,0,159,1843,2002,0
12/24/2013,-2.3125,12.24375,-0.925,8.87752809,5.325,0,0,0,0,276,2069,2345,0
12/25/2013,-7.166666667,2.6,-6.236363636,0.017647059,2.425,0,0,0,0,354,647,1001,1
12/26/2013,-6.273333333,2.78,-3.127272727,0,1.8,0,0,0,0,425,2021,2446,0
12/27/2013,-4.6,7.633333333,-3.236363636,0.011842105,1.675,0,0,0,0,800,2784,3584,0
12/28/2013,-3.24375,11,-0.091666667,0.003846154,2.45,0,0,0,0,1936,2485,4421,0
12/29/2013,0.175,11.89375,5.009090909,8.655952381,2.875,1,0,0,0,287,1154,1441,0
12/30/2013,1.325,8.40625,3.141666667,20.51976744,3.375,0,0,0,0,674,3682,4356,0
12/31/2013,-1.95625,7.15,-1.575,0.007317073,3.75,0,0,0,0,531,3595,4126,0
1/1/2014,-4.085714286,7.157142857,-1.77,0,2,0,0,0,0,730,2281,3011,1
1/2/2014,-2.5125,5.6625,-1.758333333,1.725842697,2.675,0,0,0,0,288,3028,3316,0
1/3/2014,-10.1125,1.30625,-9.85,8.931313131,6.125,0,0,0,0,75,1533,1608,0
1/4/2014,-12.71875,-3.83125,-10.83333333,0.011627907,2.35,0,0,0,0,158,2084,2242,0
1/5/2014,-9.793333333,1.933333333,-1.254545455,0.698765432,1.6,1,0,0,0,135,1925,2060,0
1/6/2014,-5.6,8.23125,3.8,6.160674157,6.425,1,0,0,0,123,3384,3507,0
1/7/2014,-16.15,1.3,-15.38333333,0.545454545,4.875,0,0,0,0,29,2253,2282,0
1/8/2014,-15.11875,-6.05625,-10.925,0.006097561,1.775,0,0,0,0,75,3780,3855,0
1/9/2014,-9.1,-0.35,-3.216666667,0.003614458,1.575,0,0,0,0,190,4758,4948,0
1/10/2014,-3.0625,2.43125,-0.008333333,4.425842697,1.175,1,0,0,0,81,1762,1843,0
1/11/2014,0.38125,6.49375,4.025,17.01011236,2.575,1,0,0,0,97,1858,1955,0
1/12/2014,1.5375,12.15625,4.858333333,13.02736842,3.675,1,1,0,0,999,4414,5413,0
1/13/2014,-2.275,11.6625,0.008333333,0.043023256,2.7,1,0,0,0,732,6129,6861,0
1/14/2014,-0.31875,13.375,7.483333333,2.089690722,2.375,1,0,0,0,345,4714,5059,0
1/15/2014,1.11875,8.78125,2.216666667,4.982828283,2.525,1,0,0,0,516,5943,6459,0
1/16/2014,-0.78125,7.21875,-0.283333333,1.250526316,2.625,1,0,0,0,385,5631,6016,0
1/17/2014,-3.38,5.3,-2.266666667,0.034482759,2.05,1,0,0,0,532,5606,6138,0
1/18/2014,-4.20625,6.09375,-3,0.110989011,5.275,1,0,0,0,410,2889,3299,0
1/19/2014,-6.55,3.25,-4.491666667,0,3.05,0,0,0,0,720,3379,4099,0
1/20/2014,-3.60625,9.81875,1.708333333,0,3.525,0,0,0,0,880,4436,5316,1
1/21/2014,-4.18125,9.05625,-1.241666667,1.211494253,5.375,0,0,0,0,45,1702,1747,0
1/22/2014,-14.79333333,-3.026666667,-14.03636364,7.856122449,5.7,0,0,0,0,13,1413,1426,0
1/23/2014,-15.63125,-6.63125,-14.5,0,3.7,0,0,0,0,34,2392,2426,0
1/24/2014,-15.05,-5.2125,-13.06363636,0,4.15,0,0,0,0,40,2583,2623,0
1/25/2014,-11.4625,-3.46875,-5.841666667,0,5.625,0,0,0,0,93,2166,2259,0
1/26/2014,-9.2875,0.05,-7.091666667,0.006818182,2.85,0,0,0,0,130,2424,2554,0
1/27/2014,-7.89375,5.9625,2.116666667,0.003614458,5.8,0,0,0,0,69,4415,4484,0
1/28/2014,-12.19375,3.6,-11.89166667,0.011764706,4.05,1,0,0,0,39,3090,3129,0
1/29/2014,-12.83333333,-7.24,-11.74545455,1.055434783,3.425,1,0,0,0,58,3102,3160,0
1/30/2014,-13.45625,-3.375,-13.05833333,0,2.175,0,0,0,0,68,4110,4178,0
1/31/2014,-11.50625,2.73125,-3.183333333,0,1.375,0,0,0,0,239,5185,5424,0
2/1/2014,-4.46,8.26,-2.372727273,0,1.7,0,0,0,0,767,4575,5342,0
2/2/2014,-2.493333333,11,1.672727273,0,1.425,1,0,0,0,836,4587,5423,0
2/3/2014,-0.48,12.93333333,2.308333333,22.48152174,4.625,0,0,0,0,61,2401,2462,0
2/4/2014,-3.366666667,3.34,-2.918181818,13.10888889,2.25,0,0,0,0,130,5047,5177,0
2/5/2014,-2.40625,3.19375,-3.70E-17,9.864444444,4.1,1,0,0,0,116,3630,3746,0
2/6/2014,-3.086666667,3.1,-2.890909091,2.596551724,4.1,1,0,0,0,150,5026,5176,0
2/7/2014,-4.9125,2.71875,-3.566666667,0.58021978,1.825,0,0,0,0,220,5174,5394,0
2/8/2014,-4.6625,3.30625,-3.183333333,0.009090909,1.55,0,0,0,0,390,3647,4037,0
2/9/2014,-5.54375,0.1,-2.775,0.097826087,1.725,0,0,0,0,212,2908,3120,0
2/10/2014,-5.21875,0.01875,-4.858333333,0.589473684,4.325,1,0,0,0,127,4304,4431,0
2/11/2014,-8.96875,-0.88125,-7.558333333,0,2.925,0,0,0,0,181,4566,4747,0
2/12/2014,-10.14375,-1.475,-9.025,0.319047619,3.575,1,0,0,0,84,3861,3945,0
2/13/2014,-7.707142857,0.221428571,-1.54,29.01666667,6.625,0,0,0,0,3,49,52,0
2/14/2014,-3.275,5,0.558333333,17.34252874,3.05,0,0,0,0,73,1838,1911,0
2/15/2014,-2.475,7.70625,0.05,0.844186047,5.45,0,0,0,0,139,1609,1748,0
2/16/2014,-4.65,2.04375,-3.683333333,1.293023256,3.15,0,0,0,0,384,2454,2838,0
2/17/2014,-6.325,1.975,-5.375,0.006097561,3,0,0,0,0,330,2981,3311,1
2/18/2014,-4.8,5.48,-1.472727273,1.958426966,2.875,1,0,0,0,269,4817,5086,0
2/19/2014,-2.1,13.33125,4.275,0.742528736,3.1,1,1,0,0,244,5378,5622,0
2/20/2014,-1.11875,14.0375,1.108333333,2.544827586,1.875,0,0,0,0,429,6148,6577,0
2/21/2014,0.52,14.04666667,6.254545455,0.6125,1.875,1,1,0,0,346,5437,5783,0
2/22/2014,-1.066666667,17.74666667,0.7,3.120652174,2.9,1,1,0,0,1953,5864,7817,0
2/23/2014,1.578571429,15.60714286,6,0.013253012,3.325,0,0,0,0,841,5224,6065,0
2/24/2014,0.253333333,12.44375,1.441666667,0.14939759,5.125,0,0,0,0,295,5101,5396,0
2/25/2014,-3.725,5.08125,-1.475,0.398795181,1.9,1,0,0,0,157,4404,4561,0
2/26/2014,-4.726666667,2.04,-4.054545455,2.382142857,3.35,1,0,0,0,102,3819,3921,0
2/27/2014,-8.69375,2.325,-6.166666667,1.121176471,5.875,0,0,0,0,159,4723,4882,0
2/28/2014,-11.85625,1.175,-10.53333333,0,2.925,0,0,0,0,173,3920,4093,0
3/1/2014,-10.15625,1.21875,-5.333333333,0,1.975,0,0,0,0,806,3754,4560,0
3/2/2014,-4.75,7.39375,2.781818182,0.941666667,2.05,1,0,0,0,540,2953,3493,0
3/3/2014,-8.5375,7.54375,-7.066666667,17.64096386,5.1,1,0,0,0,16,402,418,0
3/4/2014,-14.2875,-1.7125,-11.28333333,6.115294118,1.65,1,0,0,0,62,2182,2244,0
3/5/2014,-10.7625,1.875,-6.166666667,0,2.525,0,0,0,0,237,4275,4512,0
3/6/2014,-6.68125,4.03125,-4.491666667,0,4.675,0,0,0,0,240,4592,4832,0
3/7/2014,-3.8375,2.79375,-0.75,0,4.3,0,0,0,0,256,4808,5064,0
3/8/2014,-2.64375,9.55625,1.433333333,0,2.3,0,0,0,0,2810,5606,8416,0
3/9/2014,0.80625,14.825,5.233333333,0,3.95,0,0,0,0,1488,4428,5916,0
3/10/2014,1.7375,11.63125,4.116666667,0,3.125,0,0,0,0,844,5941,6785,0
3/11/2014,3.74375,17.05,8.516666667,0,1.35,0,0,0,0,1306,7054,8360,0
3/12/2014,2.83125,20.0625,5.833333333,0.748780488,5.25,1,0,0,0,702,5527,6229,0
3/13/2014,-6.3,13.6,-5.718181818,3.503333333,8.266666667,0,0,0,0,212,3772,3984,0
3/14/2014,-6.0375,5.1875,0.833333333,0.321686747,5.025,0,0,0,0,1119,5830,6949,0
3/15/2014,1.1375,15.69375,9.583333333,0,4.375,0,0,0,0,3753,6591,10344,0
3/16/2014,-0.00625,15.20625,1.608333333,0.612195122,3.975,1,0,0,0,1262,3551,4813,0
3/17/2014,-4.526666667,4.713333333,-3.981818182,15.0989011,4.2,0,0,0,0,61,1218,1279,0
3/18/2014,-3.525,1.83125,-0.508333333,0.462650602,3.75,0,0,0,0,219,4439,4658,0
3/19/2014,-0.3625,5.1375,2.275,0.775862069,2.025,1,0,0,0,112,3642,3754,0
3/20/2014,2.01875,9.06875,5.275,5.132954545,4.525,1,0,0,0,797,6717,7514,0
3/21/2014,1.675,13.5125,5.083333333,0.16626506,2.225,1,0,0,0,1007,6670,7677,0
3/22/2014,2.513333333,15.60666667,6.872727273,0.401190476,3.225,1,0,0,0,4709,6138,10847,0
3/23/2014,2.586666667,17.05,3.933333333,0,4.8,0,0,0,0,1184,4129,5313,0
3/24/2014,-5.31875,6.0375,-4.441666667,0,3.6,0,0,0,0,519,4822,5341,0
3/25/2014,-4.375,3.1375,-1.641666667,0.914942529,2.625,1,0,0,0,105,2987,3092,0
3/26/2014,-3.2375,1.575,-2.35,5.845360825,6.55,1,0,0,0,248,4685,4933,0
3/27/2014,-6.375,4.6875,-2.791666667,0,3.575,0,0,0,0,621,5828,6449,0
3/28/2014,-1.4625,13.40625,10.05,0.308791209,5.35,0,0,0,0,896,5774,6670,0
3/29/2014,8.7875,16.95,11.99166667,5.782978723,2.625,1,0,0,0,287,1975,2262,0
3/30/2014,3.75625,13.7875,6.075,31.54787234,6.75,1,0,0,0,58,838,896,0
3/31/2014,2.025,11.525,6.108333333,24.16666667,5.8,1,0,0,0,1392,6766,8158,0
4/1/2014,3.0125,18.05,5.708333333,0.006451613,2.675,0,0,0,0,1507,7864,9371,0
4/2/2014,3.95625,18.825,7.041666667,0,1.425,0,0,0,0,1328,7558,8886,0
4/3/2014,7.1875,18.7125,10.61666667,0.355670103,2.1,0,0,0,0,1432,7675,9107,0
4/4/2014,8.4,16.92,9.090909091,0.335416667,3.8,1,0,0,0,1505,7372,8877,0
4/5/2014,6.33125,14.65,8.466666667,0.804255319,5.1,1,0,0,0,4624,6130,10754,0
4/6/2014,-0.2375,14.65,2.941666667,0.003333333,2.225,0,0,0,0,3676,6141,9817,0
4/7/2014,2.33125,13.4125,6.166666667,1.808510638,2.7,1,0,0,0,148,2653,2801,0
4/8/2014,5.16875,14.4125,11.79166667,10.78910891,4.05,1,0,0,0,1097,7752,8849,0
4/9/2014,3.33125,18.3375,7.141666667,0.022105263,3.35,0,0,0,0,1484,8388,9872,0
4/10/2014,2.7875,19.3625,7.4,0,4.1,0,0,0,0,2347,8894,11241,0
4/11/2014,7.875,23.75625,15.44166667,0.034408602,4.05,1,0,0,0,2982,8450,11432,0
4/12/2014,10.275,25.28125,13.475,0.390322581,2.6,1,0,0,0,7918,7646,15564,0
4/13/2014,10.48125,25.46875,14.16666667,0,4.4,1,0,0,0,7450,6969,14419,0
4/14/2014,13.54375,27.35625,18.8,0.016129032,6.2,0,0,0,0,3082,7492,10574,0
4/15/2014,11.7,23.5,15.65,8.516842105,6.375,0,0,0,0,190,1626,1816,0
4/16/2014,-0.4875,15.88,1.25,34.67979798,5.05,0,0,0,0,1356,6415,7771,1
4/17/2014,-0.3375,10.65625,2.766666667,0.02967033,3.675,0,0,0,0,1515,7109,8624,0
4/18/2014,1.11875,12.375,4.025,0,1.625,0,0,0,0,2323,7018,9341,0
4/19/2014,3.5,15.7625,7.572727273,0,2.175,1,0,0,0,5910,6016,11926,0
4/20/2014,5.907142857,17.98571429,8.577777778,0,3.675,0,0,0,0,4095,5418,9513,0
4/21/2014,2.373333333,18.47333333,6.572727273,0,1.6,0,0,0,0,2029,7641,9670,0
4/22/2014,6.38125,21.625,12.11818182,0.64,2.95,0,1,0,0,1263,7845,9108,0
4/23/2014,7.98125,19.9375,9.254545455,1.985858586,7.175,0,0,0,0,1201,7724,8925,0
4/24/2014,4.60625,16.8125,7.727272727,0.006593407,3.225,0,0,0,0,1608,8196,9804,0
4/25/2014,5.26875,18.0875,9.645454545,1.565555556,3.55,1,0,0,0,1548,6026,7574,0
4/26/2014,8.45625,21.5875,12.51818182,9.362745098,4.7,1,1,0,0,4959,6551,11510,0
4/27/2014,7.4625,21.8625,10.71818182,0.511340206,3.275,0,1,0,0,4496,6545,11041,0
4/28/2014,7.91875,17.80625,9.909090909,1.638461538,3.05,1,0,0,0,1253,5162,6415,0
4/29/2014,7.80625,13.2375,8.372727273,8.948598131,4.9,1,0,0,0,208,2907,3115,0
4/30/2014,8.575,13.90625,12.59166667,47.34622642,3.95,1,1,0,0,57,1736,1793,0
5/1/2014,12.05,20.71875,15.75,70.07222222,2.9,1,1,0,0,1272,8306,9578,0
5/2/2014,10.29333333,23.62666667,13.66666667,0.435714286,3.1,0,0,0,0,1880,8453,10333,0
5/3/2014,10.6625,21.35,12.73333333,0.036956522,1.95,0,0,0,0,4209,6973,11182,0
5/4/2014,9.1,23.50625,13.89166667,0.066666667,4.425,0,0,0,0,3810,6702,10512,0
5/5/2014,6.7625,22.675,9.55,0.197777778,3.55,0,1,0,0,1398,6689,8087,0
5/6/2014,8.95625,19.78125,11.60833333,4.293396226,1.575,1,1,0,0,1744,8659,10403,0
5/7/2014,9.575,20.48125,13.15833333,0.819565217,2.75,1,1,0,0,929,7633,8562,0
5/8/2014,11.84375,22.25625,15.875,3.654901961,1.75,1,0,0,0,1559,8844,10403,0
5/9/2014,14.7125,28.05625,15.975,0.096842105,2.425,1,0,0,0,2007,8402,10409,0
5/10/2014,15.9,25.1375,20.86666667,0.848314607,3.05,1,1,0,0,2588,5643,8231,0
5/11/2014,14.27857143,25.72857143,18.38,3.693069307,2.275,1,0,0,0,4122,6847,10969,0
5/12/2014,14.625,27.94375,18.01666667,0.943820225,2.35,1,1,0,0,1736,7698,9434,0
5/13/2014,16.2875,30.59375,20.59166667,2.587254902,2.725,0,1,0,0,1659,8271,9930,0
5/14/2014,14.5375,27.28125,15.275,1.478217822,3.1,1,1,0,0,1533,8188,9721,0
5/15/2014,15.55625,22.2625,19.675,1.763366337,4.75,1,1,0,0,1517,7883,9400,0
5/16/2014,12.46875,25.00625,13.1,52.93944954,4.75,1,1,0,0,1548,6485,8033,0
5/17/2014,9.326666667,21.43333333,12.57272727,9.94742268,2.75,0,0,0,0,4251,6952,11203,0
5/18/2014,9.186666667,19.36666667,11.41818182,0.006741573,3.2,0,0,0,0,3609,6598,10207,0
5/19/2014,6.31875,20.4125,11.375,0.005434783,2.225,0,0,0,0,2139,8294,10433,0
5/20/2014,8.98125,23.025,13.6,0,1.7,0,0,0,0,2067,8780,10847,0
5/21/2014,13.15625,24.8375,16.3,0.594845361,1.65,0,1,0,0,1301,7202,8503,0
5/22/2014,16.1125,26.7875,19.95833333,10.92252252,3.3,1,1,0,0,1845,8481,10326,0
5/23/2014,13.43125,27.7375,16.28333333,1.844210526,5.3,0,1,0,0,2177,8222,10399,0
5/24/2014,11.9125,24.85,14.83333333,0.003409091,3.35,0,0,0,0,5142,5383,10525,0
5/25/2014,12.07142857,25.25333333,16.30909091,0.017777778,1.95,0,0,0,0,6742,5343,12085,0
5/26/2014,13.86,27.73125,18.41666667,0,2.125,0,0,0,0,5030,5659,10689,1
5/27/2014,16.9125,30.48125,21.25833333,2.224175824,2.825,0,1,0,0,1632,6589,8221,0
5/28/2014,16.96,30.37333333,20.05454545,18.91171171,3.525,0,1,0,0,1497,8425,9922,0
5/29/2014,12.82,23.88666667,13.03636364,5.923,3.1,1,1,0,0,548,4759,5307,0
5/30/2014,13.1,18.44285714,15.16,8.299019608,2.175,1,0,0,0,2014,8791,10805,0
